station,hour,latitude,longitude,temperature,closest_station_1_temp,closest_station_2_temp,closest_station_3_temp,closest_1_distance,closest_2_distance,closest_3_distance,day_of_year,adjusted_lst,valueImperviousfraction,valueTreefraction,valueBuildingheight,valueNearestDistWater,valueWaterfraction,valueBuildingfraction,beg_time
KWIMADIS238,17,43.036915,-89.378067,27.724137931034484,25.75862068965517,27.307692307692307,26.482758620689655,0.036249131410289306,0.041669920290303926,0.04264123769310811,166.0,3.472814403737587,11.0,2.5,0.0,1147.53527534,0.0,0.0,2021-06-01
KWIMADIS238,18,43.036915,-89.378067,27.275862068965516,25.275862068965516,26.045092838196286,26.586206896551722,0.036249131410289306,0.041669920290303926,0.04264123769310811,166.0,2.459728280381043,11.0,2.5,0.0,1147.53527534,0.0,0.0,2021-06-01
KWIMADIS238,19,43.036915,-89.378067,26.103448275862068,24.655172413793103,26.44111405835544,25.482758620689655,0.036249131410289306,0.041669920290303926,0.04264123769310811,166.0,3.1102156453938505,11.0,2.5,0.0,1147.53527534,0.0,0.0,2021-06-01
KWIMADIS238,20,43.036915,-89.378067,24.24137931034483,23.655172413793103,25.313808706506475,24.344827586206897,0.036249131410289306,0.041669920290303926,0.04264123769310811,166.0,3.2264283492349364,11.0,2.5,0.0,1147.53527534,0.0,0.0,2021-06-01
KWIMADIS238,21,43.036915,-89.378067,22.82758620689655,22.655172413793103,24.442660990125496,23.17241379310345,0.036249131410289306,0.041669920290303926,0.04264123769310811,166.0,3.6780828749957983,11.0,2.5,0.0,1147.53527534,0.0,0.0,2021-06-01
KWIMADIS238,22,43.036915,-89.378067,21.862068965517242,21.96551724137931,23.654271894434167,22.344827586206897,0.036249131410289306,0.041669920290303926,0.04264123769310811,166.0,2.369570069336607,11.0,2.5,0.0,1147.53527534,0.0,0.0,2021-06-01
KWIMADIS238,23,43.036915,-89.378067,21.103448275862068,21.413793103448278,23.107262109087667,21.724137931034484,0.036249131410289306,0.041669920290303926,0.04264123769310811,166.0,2.497272808839247,11.0,2.5,0.0,1147.53527534,0.0,0.0,2021-06-01
KWIMADIS239,0,43.056999,-89.431,20.379310344827587,20.275862068965516,20.137931034482758,19.224137931034484,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,1.5049755483419034,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,1,43.056999,-89.431,19.75862068965517,19.724137931034484,19.517241379310345,18.683908045977013,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,2.14056313759865,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,2,43.056999,-89.431,18.862068965517242,18.93103448275862,18.655172413793103,17.873563218390807,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,2.7761507268553967,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,3,43.056999,-89.431,18.275862068965516,18.344827586206897,18.20689655172414,17.413793103448278,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,1.894072933533436,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,4,43.056999,-89.431,18.20689655172414,18.137931034482758,18.0,17.03448275862069,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,1.011995140211475,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,5,43.056999,-89.431,18.103448275862068,17.93103448275862,17.862068965517242,17.137931034482758,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,2.082398324975669,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,6,43.056999,-89.431,19.24137931034483,18.482758620689655,18.20689655172414,17.810344827586206,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,0.7866143221028885,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,7,43.056999,-89.431,20.79310344827586,20.20689655172414,19.620689655172413,19.344827586206897,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,1.218051555882081,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,8,43.056999,-89.431,22.17241379310345,21.448275862068964,21.03448275862069,21.275862068965516,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,0.7798856963953398,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,9,43.056999,-89.431,23.79310344827586,22.655172413793103,22.93103448275862,23.275862068965516,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,0.9198454630201134,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,10,43.056999,-89.431,25.344827586206897,24.06896551724138,24.310344827586206,24.75862068965517,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,0.09319837154265179,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,11,43.056999,-89.431,26.24137931034483,25.275862068965516,25.137931034482758,26.24137931034483,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,5.023905019426643,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,12,43.056999,-89.431,26.96551724137931,26.17241379310345,25.82758620689655,27.103448275862068,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,1.7971933358586083,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,13,43.056999,-89.431,27.413793103448278,26.747126436781606,26.75862068965517,27.82758620689655,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,3.5488322049747527,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,14,43.056999,-89.431,27.448275862068964,27.045977011494255,27.06896551724138,28.413793103448278,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,5.300471074090897,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,15,43.056999,-89.431,27.06896551724138,26.93103448275862,26.82758620689655,28.03448275862069,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,1.54245541544082,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,16,43.056999,-89.431,27.344827586206897,26.689655172413794,26.586206896551722,27.862068965517242,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,1.1459005270941276,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,17,43.056999,-89.431,27.17241379310345,26.637931034482758,26.275862068965516,27.137931034482758,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,0.8728144037375785,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
KWIMADIS239,18,43.056999,-89.431,26.551724137931036,26.448275862068964,25.724137931034484,26.413793103448278,0.005657561400457299,0.012658009361668405,0.013453628543996584,166.0,0.5997282803810293,49.5,14.5,12.8669230769,271.191909446,0.0,23.7339,2021-06-01
