hour,latitude,longitude,temperature
20,-77961.21961906245,655923.9017901483,23.29032258064516
21,-77961.21961906245,655923.9017901483,21.580645161290324
22,-77961.21961906245,655923.9017901483,20.612903225806452
23,-77961.21961906245,655923.9017901483,19.903225806451612
0,-92352.80951207926,649058.4751235883,20.93548387096774
1,-92352.80951207926,649058.4751235883,20.322580645161292
2,-92352.80951207926,649058.4751235883,19.580645161290324
3,-92352.80951207926,649058.4751235883,18.933333333333334
4,-92352.80951207926,649058.4751235883,18.774193548387096
5,-92352.80951207926,649058.4751235883,18.387096774193548
6,-92352.80951207926,649058.4751235883,18.29032258064516
7,-92352.80951207926,649058.4751235883,18.741935483870968
8,-92352.80951207926,649058.4751235883,19.677419354838708
9,-92352.80951207926,649058.4751235883,21.419354838709676
10,-92352.80951207926,649058.4751235883,23.548387096774192
11,-92352.80951207926,649058.4751235883,25.032258064516128
12,-92352.80951207926,649058.4751235883,26.29032258064516
13,-92352.80951207926,649058.4751235883,26.838709677419356
14,-92352.80951207926,649058.4751235883,26.903225806451612
15,-92352.80951207926,649058.4751235883,26.903225806451612
16,-92352.80951207926,649058.4751235883,26.548387096774192
17,-92352.80951207926,649058.4751235883,26.161290322580644
18,-92352.80951207926,649058.4751235883,25.580645161290324
19,-92352.80951207926,649058.4751235883,24.870967741935484
20,-92352.80951207926,649058.4751235883,23.870967741935484
21,-92352.80951207926,649058.4751235883,23.0
22,-92352.80951207926,649058.4751235883,22.258064516129032
23,-92352.80951207926,649058.4751235883,21.419354838709676
0,-90527.60081218934,641808.3643937524,19.903225806451612
1,-90527.60081218934,641808.3643937524,18.967741935483872
2,-90527.60081218934,641808.3643937524,18.387096774193548
3,-90527.60081218934,641808.3643937524,17.903225806451612
4,-90527.60081218934,641808.3643937524,17.70967741935484
5,-90527.60081218934,641808.3643937524,17.516129032258064
6,-90527.60081218934,641808.3643937524,17.741935483870968
7,-90527.60081218934,641808.3643937524,19.06451612903226
8,-90527.60081218934,641808.3643937524,20.677419354838708
9,-90527.60081218934,641808.3643937524,22.258064516129032
10,-90527.60081218934,641808.3643937524,23.483870967741936
11,-90527.60081218934,641808.3643937524,24.612903225806452
12,-90527.60081218934,641808.3643937524,25.516129032258064
13,-90527.60081218934,641808.3643937524,26.032258064516128
14,-90527.60081218934,641808.3643937524,26.29032258064516
15,-90527.60081218934,641808.3643937524,26.612903225806452
16,-90527.60081218934,641808.3643937524,26.64516129032258
17,-90527.60081218934,641808.3643937524,26.419354838709676
18,-90527.60081218934,641808.3643937524,25.741935483870968
19,-90527.60081218934,641808.3643937524,24.806451612903224
20,-90527.60081218934,641808.3643937524,23.258064516129032
21,-90527.60081218934,641808.3643937524,22.096774193548388
22,-90527.60081218934,641808.3643937524,21.387096774193548
23,-90527.60081218934,641808.3643937524,20.483870967741936
0,-91908.90357973245,646529.6295400556,19.838709677419356
1,-91908.90357973245,646529.6295400556,18.93548387096774
2,-91908.90357973245,646529.6295400556,18.419354838709676
3,-91908.90357973245,646529.6295400556,18.258064516129032
4,-91908.90357973245,646529.6295400556,18.0
5,-91908.90357973245,646529.6295400556,17.774193548387096
6,-91908.90357973245,646529.6295400556,18.129032258064516
7,-91908.90357973245,646529.6295400556,19.29032258064516
8,-91908.90357973245,646529.6295400556,20.64516129032258
9,-91908.90357973245,646529.6295400556,21.967741935483872
10,-91908.90357973245,646529.6295400556,23.161290322580644
11,-91908.90357973245,646529.6295400556,24.096774193548388
12,-91908.90357973245,646529.6295400556,24.903225806451612
13,-91908.90357973245,646529.6295400556,25.35483870967742
14,-91908.90357973245,646529.6295400556,25.64516129032258
15,-91908.90357973245,646529.6295400556,26.032258064516128
16,-91908.90357973245,646529.6295400556,26.161290322580644
17,-91908.90357973245,646529.6295400556,25.838709677419356
18,-91908.90357973245,646529.6295400556,25.419354838709676
19,-91908.90357973245,646529.6295400556,24.741935483870968
20,-91908.90357973245,646529.6295400556,23.35483870967742
21,-91908.90357973245,646529.6295400556,22.06451612903226
22,-91908.90357973245,646529.6295400556,21.096774193548388
23,-91908.90357973245,646529.6295400556,20.322580645161292
0,-88779.20751547263,646311.0613756295,20.52
1,-88779.20751547121,646311.0613756285,20.153846153846153
2,-88779.20751547263,646311.0613756295,19.32
3,-88779.20751547263,646311.0613756295,19.08
4,-88779.20751547121,646311.0613756285,19.0
5,-88779.20751547121,646311.0613756285,18.576923076923077
6,-88779.20751547121,646311.0613756285,18.692307692307693
7,-88779.20751547121,646311.0613756285,19.615384615384617
8,-88779.20751547121,646311.0613756285,20.9
9,-88779.20751547121,646311.0613756285,22.107142857142858
10,-88779.20751547121,646311.0613756285,23.166666666666668
11,-88779.20751547121,646311.0613756285,24.22222222222222
12,-88779.20751547121,646311.0613756285,25.22222222222222
13,-88779.20751547121,646311.0613756285,26.22222222222222
14,-88779.20751547121,646311.0613756285,26.82758620689655
15,-88779.20751547121,646311.0613756285,27.275862068965516
16,-88779.20751547121,646311.0613756285,27.692307692307693
17,-88779.20751547121,646311.0613756285,27.071428571428573
18,-88779.20751547121,646311.0613756285,26.535714285714285
19,-88779.20751547121,646311.0613756285,25.607142857142858
20,-88779.20751547121,646311.0613756285,23.928571428571427
21,-88779.20751547121,646311.0613756285,22.48148148148148
22,-88779.20751547121,646311.0613756285,21.76923076923077
23,-88779.20751547263,646311.0613756295,21.12
0,-88311.98712707,650704.9075772548,20.096774193548388
1,-88311.98712707,650704.9075772548,19.387096774193548
2,-88311.98712707,650704.9075772548,18.806451612903224
3,-88311.98712707,650704.9075772548,18.29032258064516
4,-88311.98712707,650704.9075772548,17.967741935483872
5,-88311.98712707,650704.9075772548,17.903225806451612
6,-88311.98712707,650704.9075772548,18.225806451612904
7,-88311.98712707,650704.9075772548,19.451612903225808
8,-88311.98712707,650704.9075772548,21.06451612903226
9,-88311.98712707,650704.9075772548,22.580645161290324
10,-88311.98712707,650704.9075772548,24.06451612903226
11,-88311.98712707,650704.9075772548,25.29032258064516
12,-88311.98712707,650704.9075772548,26.451612903225808
13,-88311.98712707,650704.9075772548,26.967741935483872
14,-88311.98712707,650704.9075772548,27.387096774193548
15,-88311.98712707,650704.9075772548,27.64516129032258
16,-88311.98712707,650704.9075772548,27.741935483870968
17,-88311.98712707,650704.9075772548,27.483870967741936
18,-88311.98712707,650704.9075772548,26.70967741935484
19,-88311.98712707,650704.9075772548,25.516129032258064
20,-88311.98712707,650704.9075772548,23.903225806451612
21,-88311.98712707,650704.9075772548,22.548387096774192
22,-88311.98712707,650704.9075772548,21.64516129032258
23,-88311.98712707,650704.9075772548,20.774193548387096
0,-86111.49310331211,646373.8228674964,20.419354838709676
1,-86111.49310331211,646373.8228674964,19.70967741935484
2,-86111.49310331211,646373.8228674964,19.032258064516128
3,-86111.49310331211,646373.8228674964,18.612903225806452
4,-86111.49310331211,646373.8228674964,18.612903225806452
5,-86111.49310331211,646373.8228674964,18.29032258064516
6,-86111.49310331211,646373.8228674964,18.967741935483872
7,-86111.49310331211,646373.8228674964,20.64516129032258
8,-86111.49310331211,646373.8228674964,22.29032258064516
9,-86111.49310331211,646373.8228674964,23.516129032258064
10,-86111.49310331211,646373.8228674964,24.774193548387096
11,-86111.49310331211,646373.8228674964,25.774193548387096
12,-86111.49310331211,646373.8228674964,26.612903225806452
13,-86111.49310331211,646373.8228674964,26.93548387096774
14,-86111.49310331211,646373.8228674964,26.93548387096774
15,-86111.49310331211,646373.8228674964,27.032258064516128
16,-86111.49310331211,646373.8228674964,27.032258064516128
17,-86111.49310331211,646373.8228674964,26.806451612903224
18,-86111.49310331211,646373.8228674964,26.193548387096776
19,-86111.49310331211,646373.8228674964,25.258064516129032
20,-86111.49310331211,646373.8228674964,23.70967741935484
21,-86111.49310331211,646373.8228674964,22.419354838709676
22,-86111.49310331211,646373.8228674964,21.612903225806452
23,-86111.49310331211,646373.8228674964,20.870967741935484
0,-90820.42818746145,640126.3997414102,19.903225806451612
1,-90820.42818746145,640126.3997414102,19.096774193548388
2,-90820.42818746145,640126.3997414102,18.483870967741936
3,-90820.42818746145,640126.3997414102,18.032258064516128
4,-90820.42818746145,640126.3997414102,17.580645161290324
5,-90820.42818746145,640126.3997414102,17.580645161290324
6,-90820.42818746145,640126.3997414102,18.032258064516128
7,-90820.42818746145,640126.3997414102,19.483870967741936
8,-90820.42818746145,640126.3997414102,21.06451612903226
9,-90820.42818746145,640126.3997414102,22.29032258064516
10,-90820.42818746145,640126.3997414102,23.387096774193548
11,-90820.42818746145,640126.3997414102,24.322580645161292
12,-90820.42818746145,640126.3997414102,25.35483870967742
13,-90820.42818746145,640126.3997414102,25.806451612903224
14,-90820.42818746145,640126.3997414102,26.06451612903226
15,-90820.42818746145,640126.3997414102,26.419354838709676
16,-90820.42818746145,640126.3997414102,26.516129032258064
17,-90820.42818746145,640126.3997414102,26.35483870967742
18,-90820.42818746145,640126.3997414102,25.806451612903224
19,-90820.42818746145,640126.3997414102,24.967741935483872
20,-90820.42818746145,640126.3997414102,23.548387096774192
21,-90820.42818746145,640126.3997414102,22.225806451612904
22,-90820.42818746145,640126.3997414102,21.225806451612904
23,-90820.42818746145,640126.3997414102,20.35483870967742
0,-84675.01918348437,645141.5571741776,20.322580645161292
1,-84675.01918348437,645141.5571741776,19.64516129032258
2,-84675.01918348437,645141.5571741776,18.903225806451612
3,-84675.01918348437,645141.5571741776,18.612903225806452
4,-84675.01918348437,645141.5571741776,18.322580645161292
5,-84675.01918348437,645141.5571741776,17.967741935483872
6,-84675.01918348437,645141.5571741776,18.096774193548388
7,-84675.01918348437,645141.5571741776,19.29032258064516
8,-84675.01918348437,645141.5571741776,20.838709677419356
9,-84675.01918348437,645141.5571741776,22.258064516129032
10,-84675.01918348437,645141.5571741776,23.451612903225808
11,-84675.01918348437,645141.5571741776,24.612903225806452
12,-84675.01918348437,645141.5571741776,25.741935483870968
13,-84675.01918348437,645141.5571741776,26.258064516129032
14,-84675.01918348437,645141.5571741776,26.483870967741936
15,-84675.01918348437,645141.5571741776,26.870967741935484
16,-84675.01918348437,645141.5571741776,26.806451612903224
17,-84675.01918348437,645141.5571741776,26.387096774193548
18,-84675.01918348437,645141.5571741776,25.70967741935484
19,-84675.01918348437,645141.5571741776,25.06451612903226
20,-84675.01918348437,645141.5571741776,23.677419354838708
21,-84675.01918348437,645141.5571741776,22.516129032258064
22,-84675.01918348437,645141.5571741776,21.677419354838708
23,-84675.01918348437,645141.5571741776,20.967741935483872
0,-72795.71199952172,657749.5023566986,19.193548387096776
1,-72795.71199952172,657749.5023566986,18.580645161290324
2,-72795.71199952172,657749.5023566986,18.129032258064516
3,-72795.71199952172,657749.5023566986,17.838709677419356
4,-72795.71199952172,657749.5023566986,17.64516129032258
5,-72795.71199952172,657749.5023566986,17.35483870967742
6,-72795.71199952172,657749.5023566986,17.612903225806452
7,-72795.71199952172,657749.5023566986,18.870967741935484
8,-72795.71199952172,657749.5023566986,20.387096774193548
9,-72795.71199952172,657749.5023566986,22.0
10,-72795.71199952172,657749.5023566986,23.580645161290324
11,-72795.71199952172,657749.5023566986,25.0
12,-72795.71199952172,657749.5023566986,25.70967741935484
13,-72795.71199952172,657749.5023566986,26.193548387096776
14,-72795.71199952172,657749.5023566986,26.419354838709676
15,-72795.71199952172,657749.5023566986,26.516129032258064
16,-72795.71199952172,657749.5023566986,26.129032258064516
17,-72795.71199952172,657749.5023566986,25.580645161290324
18,-72795.71199952172,657749.5023566986,25.193548387096776
19,-72795.71199952172,657749.5023566986,24.225806451612904
20,-72795.71199952172,657749.5023566986,22.451612903225808
21,-72795.71199952172,657749.5023566986,21.387096774193548
22,-72795.71199952172,657749.5023566986,20.451612903225808
23,-72795.71199952172,657749.5023566986,19.741935483870968
0,-89272.61972150882,642372.6179913156,19.64516129032258
1,-89272.61972150882,642372.6179913156,18.838709677419356
2,-89272.61972150882,642372.6179913156,18.322580645161292
3,-89272.61972150882,642372.6179913156,18.0
4,-89272.61972150882,642372.6179913156,17.64516129032258
5,-89272.61972150882,642372.6179913156,17.483870967741936
6,-89272.61972150882,642372.6179913156,17.70967741935484
7,-89272.61972150882,642372.6179913156,18.93548387096774
8,-89272.61972150882,642372.6179913156,20.451612903225808
9,-89272.61972150882,642372.6179913156,21.741935483870968
10,-89272.61972150882,642372.6179913156,22.93548387096774
11,-89272.61972150882,642372.6179913156,24.516129032258064
12,-89272.61972150882,642372.6179913156,25.451612903225808
13,-89272.61972150882,642372.6179913156,25.870967741935484
14,-89272.61972150882,642372.6179913156,26.258064516129032
15,-89272.61972150882,642372.6179913156,26.612903225806452
16,-89272.61972150882,642372.6179913156,26.483870967741936
17,-89272.61972150882,642372.6179913156,26.06451612903226
18,-89272.61972150882,642372.6179913156,25.483870967741936
19,-89272.61972150882,642372.6179913156,24.580645161290324
20,-89272.61972150882,642372.6179913156,23.161290322580644
21,-89272.61972150882,642372.6179913156,21.93548387096774
22,-89272.61972150882,642372.6179913156,21.06451612903226
23,-89272.61972150882,642372.6179913156,20.193548387096776
0,-86684.84343352975,643769.5180056104,19.70967741935484
1,-86684.84343352975,643769.5180056104,19.161290322580644
2,-86684.84343352975,643769.5180056104,18.612903225806452
3,-86684.84343352975,643769.5180056104,18.225806451612904
4,-86684.84343352975,643769.5180056104,17.967741935483872
5,-86684.84343352975,643769.5180056104,17.806451612903224
6,-86684.84343352975,643769.5180056104,17.93548387096774
7,-86684.84343352975,643769.5180056104,19.0
8,-86684.84343352975,643769.5180056104,20.806451612903224
9,-86684.84343352975,643769.5180056104,22.516129032258064
10,-86684.84343352975,643769.5180056104,24.096774193548388
11,-86684.84343352975,643769.5180056104,25.483870967741936
12,-86684.84343352975,643769.5180056104,26.419354838709676
13,-86684.84343352975,643769.5180056104,26.483870967741936
14,-86684.84343352975,643769.5180056104,26.161290322580644
15,-86684.84343352975,643769.5180056104,26.548387096774192
16,-86684.84343352975,643769.5180056104,26.483870967741936
17,-86684.84343352975,643769.5180056104,26.419354838709676
18,-86684.84343352975,643769.5180056104,25.516129032258064
19,-86684.84343352975,643769.5180056104,24.580645161290324
20,-86684.84343352975,643769.5180056104,23.032258064516128
21,-86684.84343352975,643769.5180056104,21.93548387096774
22,-86684.84343352975,643769.5180056104,21.096774193548388
23,-86684.84343352975,643769.5180056104,20.419354838709676
0,-85905.83282172617,653066.1656905124,20.483870967741936
1,-85905.83282172617,653066.1656905124,19.70967741935484
2,-85905.83282172617,653066.1656905124,19.096774193548388
3,-85905.83282172617,653066.1656905124,18.64516129032258
4,-85905.83282172617,653066.1656905124,18.387096774193548
5,-85905.83282172617,653066.1656905124,18.29032258064516
6,-85905.83282172617,653066.1656905124,18.533333333333335
7,-85905.83282172617,653066.1656905124,20.387096774193548
8,-85905.83282172617,653066.1656905124,22.032258064516128
9,-85905.83282172617,653066.1656905124,23.258064516129032
10,-85905.83282172617,653066.1656905124,24.161290322580644
11,-85905.83282172617,653066.1656905124,25.0
12,-85905.83282172617,653066.1656905124,25.322580645161292
13,-85905.83282172617,653066.1656905124,25.774193548387096
14,-85905.83282172617,653066.1656905124,25.838709677419356
15,-85905.83282172617,653066.1656905124,26.0
16,-85905.83282172617,653066.1656905124,25.903225806451612
17,-85905.83282172617,653066.1656905124,25.677419354838708
18,-85905.83282172617,653066.1656905124,25.129032258064516
19,-85905.83282172617,653066.1656905124,24.419354838709676
20,-85905.83282172617,653066.1656905124,23.387096774193548
21,-85905.83282172617,653066.1656905124,22.419354838709676
22,-85905.83282172617,653066.1656905124,21.64516129032258
23,-85905.83282172617,653066.1656905124,21.032258064516128
0,-85664.53101086679,646696.681976401,20.35483870967742
1,-85664.53101086679,646696.681976401,19.774193548387096
2,-85664.53101086679,646696.681976401,19.032258064516128
3,-85664.53101086679,646696.681976401,18.633333333333333
4,-85664.53101086679,646696.681976401,18.322580645161292
5,-85664.53101086679,646696.681976401,18.193548387096776
6,-85664.53101086679,646696.681976401,18.322580645161292
7,-85664.53101086679,646696.681976401,19.612903225806452
8,-85664.53101086679,646696.681976401,21.06451612903226
9,-85664.53101086679,646696.681976401,22.225806451612904
10,-85664.53101086679,646696.681976401,23.35483870967742
11,-85664.53101086679,646696.681976401,24.516129032258064
12,-85664.53101086679,646696.681976401,25.774193548387096
13,-85664.53101086679,646696.681976401,26.322580645161292
14,-85664.53101086679,646696.681976401,26.483870967741936
15,-85664.53101086679,646696.681976401,26.64516129032258
16,-85664.53101086679,646696.681976401,26.580645161290324
17,-85664.53101086679,646696.681976401,26.387096774193548
18,-85664.53101086679,646696.681976401,26.258064516129032
19,-85664.53101086679,646696.681976401,25.129032258064516
20,-85664.53101086679,646696.681976401,23.70967741935484
21,-85664.53101086679,646696.681976401,22.64516129032258
22,-85664.53101086679,646696.681976401,21.774193548387096
23,-85664.53101086679,646696.681976401,20.903225806451612
0,-83362.75231961394,656782.7669935449,19.741935483870968
1,-83362.75231961394,656782.7669935449,18.967741935483872
2,-83362.75231961394,656782.7669935449,18.322580645161292
3,-83362.75231961394,656782.7669935449,17.870967741935484
4,-83362.75231961394,656782.7669935449,17.741935483870968
5,-83362.75231961394,656782.7669935449,17.516129032258064
6,-83362.75231961394,656782.7669935449,17.806451612903224
7,-83362.75231961394,656782.7669935449,19.35483870967742
8,-83362.75231961394,656782.7669935449,20.967741935483872
9,-83362.75231961394,656782.7669935449,22.0
10,-83362.75231961394,656782.7669935449,23.032258064516128
11,-83362.75231961394,656782.7669935449,24.258064516129032
12,-83362.75231961394,656782.7669935449,25.451612903225808
13,-83362.75231961394,656782.7669935449,26.35483870967742
14,-83362.75231961394,656782.7669935449,26.838709677419356
15,-83362.75231961394,656782.7669935449,27.0
16,-83362.75231961394,656782.7669935449,26.774193548387096
17,-83362.75231961394,656782.7669935449,26.29032258064516
18,-83362.75231961394,656782.7669935449,25.838709677419356
19,-83362.75231961394,656782.7669935449,25.0
20,-83362.75231961394,656782.7669935449,23.548387096774192
21,-83362.75231961394,656782.7669935449,22.161290322580644
22,-83362.75231961394,656782.7669935449,21.129032258064516
23,-83362.75231961394,656782.7669935449,20.322580645161292
0,-90697.54258311946,642001.7533120807,19.451612903225808
1,-90697.54258311946,642001.7533120807,18.64516129032258
2,-90697.54258311946,642001.7533120807,18.06451612903226
3,-90697.54258311946,642001.7533120807,17.70967741935484
4,-90697.54258311946,642001.7533120807,17.29032258064516
5,-90697.54258311946,642001.7533120807,17.29032258064516
6,-90697.54258311946,642001.7533120807,17.70967741935484
7,-90697.54258311946,642001.7533120807,19.967741935483872
8,-90697.54258311946,642001.7533120807,22.129032258064516
9,-90697.54258311946,642001.7533120807,23.612903225806452
10,-90697.54258311946,642001.7533120807,25.06451612903226
11,-90697.54258311946,642001.7533120807,26.29032258064516
12,-90697.54258311946,642001.7533120807,27.129032258064516
13,-90697.54258311946,642001.7533120807,27.677419354838708
14,-90697.54258311946,642001.7533120807,27.483870967741936
15,-90697.54258311946,642001.7533120807,27.612903225806452
16,-90697.54258311946,642001.7533120807,27.193548387096776
17,-90697.54258311946,642001.7533120807,26.677419354838708
18,-90697.54258311946,642001.7533120807,26.032258064516128
19,-90697.54258311946,642001.7533120807,25.096774193548388
20,-90697.54258311946,642001.7533120807,23.419354838709676
21,-90697.54258311946,642001.7533120807,21.741935483870968
22,-90697.54258311946,642001.7533120807,20.870967741935484
23,-90697.54258311946,642001.7533120807,20.161290322580644
0,-83233.64874621472,639223.4027718912,19.93548387096774
1,-83233.64874621472,639223.4027718912,19.35483870967742
2,-83233.64874621472,639223.4027718912,18.774193548387096
3,-83233.64874621472,639223.4027718912,18.387096774193548
4,-83233.64874621472,639223.4027718912,18.032258064516128
5,-83233.64874621472,639223.4027718912,17.838709677419356
6,-83233.64874621472,639223.4027718912,18.0
7,-83233.64874621472,639223.4027718912,19.096774193548388
8,-83233.64874621472,639223.4027718912,20.451612903225808
9,-83233.64874621472,639223.4027718912,21.612903225806452
10,-83233.64874621472,639223.4027718912,22.838709677419356
11,-83233.64874621472,639223.4027718912,23.903225806451612
12,-83233.64874621472,639223.4027718912,24.806451612903224
13,-83233.64874621472,639223.4027718912,25.387096774193548
14,-83233.64874621472,639223.4027718912,25.548387096774192
15,-83233.64874621472,639223.4027718912,25.806451612903224
16,-83233.64874621472,639223.4027718912,25.967741935483872
17,-83233.64874621472,639223.4027718912,25.838709677419356
18,-83233.64874621472,639223.4027718912,25.451612903225808
19,-83233.64874621472,639223.4027718912,24.838709677419356
20,-83233.64874621472,639223.4027718912,23.64516129032258
21,-83233.64874621472,639223.4027718912,22.387096774193548
22,-83233.64874621472,639223.4027718912,21.387096774193548
23,-83233.64874621472,639223.4027718912,20.677419354838708
0,-86574.24167087056,643687.2781000888,19.870967741935484
1,-86574.24167087056,643687.2781000888,19.129032258064516
2,-86574.24167087056,643687.2781000888,18.64516129032258
3,-86574.24167087056,643687.2781000888,18.193548387096776
4,-86574.24167087056,643687.2781000888,17.903225806451612
5,-86574.24167087056,643687.2781000888,17.677419354838708
6,-86574.24167087056,643687.2781000888,17.64516129032258
7,-86574.24167087056,643687.2781000888,18.677419354838708
8,-86574.24167087056,643687.2781000888,20.193548387096776
9,-86574.24167087056,643687.2781000888,22.193548387096776
10,-86574.24167087056,643687.2781000888,23.806451612903224
11,-86574.24167087056,643687.2781000888,25.258064516129032
12,-86574.24167087056,643687.2781000888,26.419354838709676
13,-86574.24167087056,643687.2781000888,26.967741935483872
14,-86574.24167087056,643687.2781000888,27.032258064516128
15,-86574.24167087056,643687.2781000888,26.806451612903224
16,-86574.24167087056,643687.2781000888,26.419354838709676
17,-86574.24167087056,643687.2781000888,26.870967741935484
18,-86574.24167087056,643687.2781000888,26.580645161290324
19,-86574.24167087056,643687.2781000888,25.322580645161292
20,-86574.24167087056,643687.2781000888,23.419354838709676
21,-86574.24167087056,643687.2781000888,22.032258064516128
22,-86574.24167087056,643687.2781000888,21.193548387096776
23,-86574.24167087056,643687.2781000888,20.548387096774192
0,-90604.85059823902,638983.5335849044,19.032258064516128
1,-90604.85059823902,638983.5335849044,18.29032258064516
2,-90604.85059823902,638983.5335849044,17.741935483870968
3,-90604.85059823902,638983.5335849044,17.419354838709676
4,-90604.85059823902,638983.5335849044,17.225806451612904
5,-90604.85059823902,638983.5335849044,17.161290322580644
6,-90604.85059823902,638983.5335849044,17.580645161290324
7,-90604.85059823902,638983.5335849044,19.35483870967742
8,-90604.85059823902,638983.5335849044,21.096774193548388
9,-90604.85059823902,638983.5335849044,22.580645161290324
10,-90604.85059823902,638983.5335849044,23.838709677419356
11,-90604.85059823902,638983.5335849044,24.967741935483872
12,-90604.85059823902,638983.5335849044,25.774193548387096
13,-90604.85059823902,638983.5335849044,26.161290322580644
14,-90604.85059823902,638983.5335849044,26.258064516129032
15,-90604.85059823902,638983.5335849044,26.580645161290324
16,-90604.85059823902,638983.5335849044,26.741935483870968
17,-90604.85059823902,638983.5335849044,26.161290322580644
18,-90604.85059823902,638983.5335849044,25.225806451612904
19,-90604.85059823902,638983.5335849044,24.096774193548388
20,-90604.85059823902,638983.5335849044,22.161290322580644
21,-90604.85059823902,638983.5335849044,20.903225806451612
22,-90604.85059823902,638983.5335849044,20.161290322580644
23,-90604.85059823902,638983.5335849044,19.35483870967742
0,-81977.71033150004,662472.7250585649,18.677419354838708
1,-81977.71033150004,662472.7250585649,18.0
2,-81977.71033150004,662472.7250585649,17.677419354838708
3,-81977.71033150004,662472.7250585649,17.193548387096776
4,-81977.71033150004,662472.7250585649,17.129032258064516
5,-81977.71033150004,662472.7250585649,16.966666666666665
6,-81977.71033150004,662472.7250585649,17.8
7,-81977.71033150004,662472.7250585649,20.566666666666666
8,-81977.71033150004,662472.7250585649,22.766666666666666
9,-81977.71033150004,662472.7250585649,23.733333333333334
10,-81977.71033150004,662472.7250585649,24.516129032258064
11,-81977.71033150004,662472.7250585649,25.70967741935484
12,-81977.71033150004,662472.7250585649,26.580645161290324
13,-81977.71033150004,662472.7250585649,26.93548387096774
14,-81977.71033150004,662472.7250585649,27.35483870967742
15,-81977.71033150004,662472.7250585649,27.516129032258064
16,-81977.71033150004,662472.7250585649,27.419354838709676
17,-81977.71033150004,662472.7250585649,27.64516129032258
18,-81977.71033150004,662472.7250585649,27.612903225806452
19,-81977.71033150004,662472.7250585649,25.612903225806452
20,-81977.71033150004,662472.7250585649,23.225806451612904
21,-81977.71033150004,662472.7250585649,21.225806451612904
22,-81977.71033150004,662472.7250585649,20.161290322580644
23,-81977.71033150004,662472.7250585649,19.483870967741936
0,-83266.17178841836,639510.6041312101,19.29032258064516
1,-83266.17178841836,639510.6041312101,18.612903225806452
2,-83266.17178841836,639510.6041312101,18.193548387096776
3,-83266.17178841836,639510.6041312101,17.7
4,-83266.17178841836,639510.6041312101,17.466666666666665
5,-83266.17178841836,639510.6041312101,17.3
6,-83266.17178841836,639510.6041312101,17.666666666666668
7,-83266.17178841836,639510.6041312101,19.966666666666665
8,-83266.17178841836,639510.6041312101,21.766666666666666
9,-83266.17178841836,639510.6041312101,22.666666666666668
10,-83266.17178841836,639510.6041312101,23.967741935483872
11,-83266.17178841836,639510.6041312101,25.35483870967742
12,-83266.17178841836,639510.6041312101,26.548387096774192
13,-83266.17178841836,639510.6041312101,27.193548387096776
14,-83266.17178841836,639510.6041312101,27.516129032258064
15,-83266.17178841836,639510.6041312101,27.903225806451612
16,-83266.17178841836,639510.6041312101,27.838709677419356
17,-83266.17178841836,639510.6041312101,27.258064516129032
18,-83266.17178841836,639510.6041312101,26.322580645161292
19,-83266.17178841836,639510.6041312101,25.258064516129032
20,-83266.17178841836,639510.6041312101,23.35483870967742
21,-83266.17178841836,639510.6041312101,21.548387096774192
22,-83266.17178841836,639510.6041312101,20.64516129032258
23,-83266.17178841836,639510.6041312101,19.903225806451612
0,-86772.9091259438,645137.2853260532,19.70967741935484
1,-86772.9091259438,645137.2853260532,19.096774193548388
2,-86772.9091259438,645137.2853260532,18.483870967741936
3,-86772.9091259438,645137.2853260532,18.096774193548388
4,-86772.9091259438,645137.2853260532,17.93548387096774
5,-86772.9091259438,645137.2853260532,17.838709677419356
6,-86772.9091259438,645137.2853260532,18.193548387096776
7,-86772.9091259438,645137.2853260532,19.64516129032258
8,-86772.9091259438,645137.2853260532,21.483870967741936
9,-86772.9091259438,645137.2853260532,23.161290322580644
10,-86772.9091259438,645137.2853260532,24.580645161290324
11,-86772.9091259438,645137.2853260532,25.64516129032258
12,-86772.9091259438,645137.2853260532,26.548387096774192
13,-86772.9091259438,645137.2853260532,26.967741935483872
14,-86772.9091259438,645137.2853260532,27.161290322580644
15,-86772.9091259438,645137.2853260532,27.419354838709676
16,-86772.9091259438,645137.2853260532,27.096774193548388
17,-86772.9091259438,645137.2853260532,26.225806451612904
18,-86772.9091259438,645137.2853260532,25.451612903225808
19,-86772.9091259438,645137.2853260532,24.451612903225808
20,-86772.9091259438,645137.2853260532,22.838709677419356
21,-86772.9091259438,645137.2853260532,21.774193548387096
22,-86772.9091259438,645137.2853260532,21.06451612903226
23,-86772.9091259438,645137.2853260532,20.322580645161292
0,-92111.27105198478,646660.5955988296,19.774193548387096
1,-92111.27105198478,646660.5955988296,19.06451612903226
2,-92111.27105198478,646660.5955988296,18.419354838709676
3,-92111.27105198478,646660.5955988285,18.133333333333333
4,-92111.27105198478,646660.5955988296,17.741935483870968
5,-92111.27105198478,646660.5955988296,17.70967741935484
6,-92111.27105198478,646660.5955988296,17.903225806451612
7,-92111.27105198478,646660.5955988296,19.161290322580644
8,-92111.27105198478,646660.5955988296,20.70967741935484
9,-92111.27105198478,646660.5955988296,22.161290322580644
10,-92111.27105198478,646660.5955988296,23.70967741935484
11,-92111.27105198478,646660.5955988296,25.387096774193548
12,-92111.27105198478,646660.5955988296,26.516129032258064
13,-92111.27105198478,646660.5955988296,27.0
14,-92111.27105198478,646660.5955988296,27.322580645161292
