station,hour,latitude,longitude,temperature,closest_station_1_temp,closest_station_2_temp,closest_station_3_temp,closest_1_distance,closest_2_distance,closest_3_distance,day_of_year,adjusted_lst,valueImperviousfraction,valueTreefraction,valueBuildingheight,valueNearestDistWater,valueWaterfraction,valueBuildingfraction,beg_time
KWISUNPR63,20,43.162998,-89.261002,24.032258064516128,23.838709677419356,23.0,23.741935483870968,0.022914552319433176,0.022914552319433176,0.025519141541203653,228.0,1.9064283492349432,79.83333333333333,1.5,0.0,640.420166351,0.0,38.5617,2021-08-24 10:00:00
KWISUNPR63,21,43.162998,-89.261002,22.93548387096774,22.258064516129032,21.774193548387096,22.612903225806452,0.022914552319433176,0.022914552319433176,0.025519141541203653,228.0,3.078082874995811,79.83333333333333,1.5,0.0,640.420166351,0.0,38.5617,2021-08-24 10:00:00
KWISUNPR63,22,43.162998,-89.261002,22.225806451612904,21.322580645161292,21.06451612903226,22.06451612903226,0.022914552319433176,0.022914552319433176,0.025519141541203653,228.0,2.3295700693365866,79.83333333333333,1.5,0.0,640.420166351,0.0,38.5617,2021-08-24 10:00:00
KWISUNPR63,23,43.162998,-89.261002,21.483870967741936,20.516129032258064,20.35483870967742,21.29032258064516,0.022914552319433176,0.022914552319433176,0.025519141541203653,228.0,1.4906061421725771,79.83333333333333,1.5,0.0,640.420166351,0.0,38.5617,2021-08-24 10:00:00
KWIVERON28,0,42.992058,-89.547585,19.516129032258064,21.322580645161292,19.93548387096774,19.322580645161292,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,1.158308881675229,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,1,42.992058,-89.547585,18.774193548387096,20.612903225806452,19.258064516129032,18.838709677419356,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,0.8272298042653121,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,2,42.992058,-89.547585,18.387096774193548,20.35483870967742,18.774193548387096,18.322580645161292,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,0.4961507268553955,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,3,42.992058,-89.547585,17.806451612903224,19.903225806451612,18.193548387096776,18.032258064516128,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,0.43407293353344206,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,4,42.992058,-89.547585,17.516129032258064,19.70967741935484,17.838709677419356,17.741935483870968,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,0.3719951402114887,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
KWIVERON28,5,42.992058,-89.547585,17.225806451612904,19.612903225806452,17.64516129032258,17.483870967741936,0.007011006917698831,0.01302580473522166,0.014417036172529582,228.0,0.4290649916423437,32.2,22.6,0.0,1080.90877778,0.0,20.339000000000002,2021-08-24 10:00:00
