station,hour,latitude,longitude,temperature,closest_station_1_temp,closest_station_2_temp,closest_station_3_temp,closest_1_distance,closest_2_distance,closest_3_distance,day_of_year,adjusted_lst,valueImperviousfraction,valueTreefraction,valueBuildingheight,valueNearestDistWater,valueWaterfraction,valueBuildingfraction,beg_time,delta_temp,old_temperature,t_5,t_4,t_3,t_2,t_1
KWIMADIS151,9,43.05537,-89.453148,0.4322965053949268,22.13793103448276,24.103448275862068,23.620689655172413,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,1.4198454630201132,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,0.4322965053949268,23.620689655172413,-0.48562098347109384,-0.2906553403971728,0.30152650396276215,0.5426531425547161,0.522798446198447
KWIMADIS151,10,43.05537,-89.453148,0.6447733964936653,23.517241379310345,26.41379310344828,25.13793103448276,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,1.6731983715426362,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,0.6447733964936653,25.344827586206897,-0.2906553403971728,0.30152650396276215,0.5426531425547161,0.522798446198447,0.4322965053949268
KWIMADIS151,11,43.05537,-89.453148,0.5188039146342796,24.620689655172413,27.724137931034484,25.93103448275862,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,5.043905019426624,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,0.5188039146342796,26.24137931034483,0.30152650396276215,0.5426531425547161,0.522798446198447,0.4322965053949268,0.6447733964936653
KWIMADIS151,12,43.05537,-89.453148,0.67599532723899,25.448275862068964,28.58620689655172,26.655172413793103,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,2.5371933358586176,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,0.67599532723899,27.103448275862068,0.5426531425547161,0.522798446198447,0.4322965053949268,0.6447733964936653,0.5188039146342796
KWIMADIS151,13,43.05537,-89.453148,0.7436288302444467,26.06896551724138,29.310344827586206,27.41379310344828,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,3.938832204974768,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,0.7436288302444467,27.89655172413793,0.522798446198447,0.4322965053949268,0.6447733964936653,0.5188039146342796,0.67599532723899
KWIMADIS151,14,43.05537,-89.453148,0.4680741369057202,26.55172413793104,29.41379310344828,27.689655172413797,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,5.340471074090917,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,0.4680741369057202,28.06896551724138,0.4322965053949268,0.6447733964936653,0.5188039146342796,0.67599532723899,0.7436288302444467
KWIMADIS151,15,43.05537,-89.453148,0.4858678025738783,26.58620689655172,29.13793103448276,27.48275862068965,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,1.3424554154408028,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,0.4858678025738783,28.03448275862069,0.6447733964936653,0.5188039146342796,0.67599532723899,0.7436288302444467,0.4680741369057202
KWIMADIS151,16,43.05537,-89.453148,0.4278291983801452,26.55172413793104,28.0,27.13793103448276,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,1.2159005270941208,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,0.4278291983801452,27.82758620689655,0.5188039146342796,0.67599532723899,0.7436288302444467,0.4680741369057202,0.4858678025738783
KWIMADIS151,17,43.05537,-89.453148,0.4448227036081427,26.27586206896552,26.93103448275862,26.310344827586206,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,1.2178144037375862,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,0.4448227036081427,27.517241379310345,0.67599532723899,0.7436288302444467,0.4680741369057202,0.4858678025738783,0.4278291983801452
KWIMADIS151,18,43.05537,-89.453148,0.4160246881923477,25.89655172413793,25.82758620689655,25.620689655172413,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,1.2197282803810514,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,0.4160246881923477,26.86206896551724,0.7436288302444467,0.4680741369057202,0.4858678025738783,0.4278291983801452,0.4448227036081427
KWIMADIS151,19,43.05537,-89.453148,0.47760132156021484,25.13793103448276,24.79310344827586,24.655172413793103,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,1.2102156453938164,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,0.47760132156021484,25.86206896551724,0.4680741369057202,0.4858678025738783,0.4278291983801452,0.4448227036081427,0.4160246881923477
KWIMADIS151,20,43.05537,-89.453148,0.1355548014818595,23.655172413793103,23.344827586206897,23.17241379310345,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,1.5664283492349398,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,0.1355548014818595,23.89655172413793,0.4858678025738783,0.4278291983801452,0.4448227036081427,0.4160246881923477,0.47760132156021484
KWIMADIS151,21,43.05537,-89.453148,-0.36066671612992707,22.13793103448276,21.93103448275862,21.89655172413793,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,2.518082874995809,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,-0.36066671612992707,21.93103448275862,0.4278291983801452,0.4448227036081427,0.4160246881923477,0.47760132156021484,0.1355548014818595
KWIMADIS151,22,43.05537,-89.453148,-0.5144357252799558,21.27586206896552,21.0,21.17241379310345,0.992360216728578,0.992158324925456,0.9919462597281355,166.0,1.8095700693366048,30.5,22.0,10.586,0.0007672167854683968,0.0,11.6024,2021-06-01,-0.5144357252799558,20.86206896551724,0.4448227036081427,0.4160246881923477,0.47760132156021484,0.1355548014818595,-0.36066671612992707
